url	query	annotation
https://live.staticflickr.com/3493/3459553559_b9067a97e5_k.jpg	monuments	A monument dedicated to the person whose likeness is seen in the center of an open plaza, it is dedicated to them, with a year written out in Roman Numeral.
https://live.staticflickr.com/3368/3455427981_67a5fddcbb_o.jpg	weather	The sky is partly cloudy, puffy clouds you might see in the spring or summer are grouped here and there.
https://live.staticflickr.com/4669/26130672868_3cdc388be8_o.jpg	location	The image is set in the outdoors and taken at what appears to be a city park that is completely blanketed in snowfall  with no sight of any grass that may have been there in the summertime.
https://live.staticflickr.com/7433/10744087093_4cb86e0f9e_f.jpg	planes	An older type biplane is roped off in an open space, seemingly part of an exhibit. It is silver in color with black crosses on each top wing.
https://live.staticflickr.com/8523/8651169621_a2a53aeb60_b.jpg	trains	There are many train replicas on display inside of a room. Several shelves along the walls are filled with train displays, as well as some inside of display cases in the middle of the room. There is a train conductor mannequin in one corner of the room, as well as another mannequin on the opposite wall looking down at a display.
https://live.staticflickr.com/4077/4824324412_4e7b2dacb2_o.jpg	location	The image captures what appears to be an empty industrial factory building based on the consistency of exposed metal framework and piping as well as a large green control panel.
https://live.staticflickr.com/65535/51362908342_3112390f30_f.jpg	plants	Many dark green plants and displayed in pots along the wall and floor of a small store front.  The plants are various sizes and the pots are all round.
https://live.staticflickr.com/2853/33925531030_3a6e836ea1_o.jpg	landscape	The area is is sand everywhere, like a desert with miles and miles of beige sand or can be a beach shore with the shore far away so it is not visible.
https://live.staticflickr.com/2619/3955759689_80ac2404d7_o.jpg	weather	A bright and sunny day without a cloud in the sky.
https://live.staticflickr.com/65535/47706089092_f882dded77_o.jpg	arthitecture	Architecture is of an Asian style with flattened tops and unique upward sloping ends indicating this is in Asia.
https://live.staticflickr.com/7048/6929364237_3972c6b51b_5k.jpg	people	A man wearing jeans, a dark blue shirt with a sort of nurseryman, employee, his shirt even says 'garden center' on it, making it clear he is a paid employee on duty here.
https://live.staticflickr.com/2853/34378792775_a7c84c34c8_o.jpg	what they are doing	People here are flying a kite, they face a winged light object that seems to float in the sky, the item is white and black, They focus on the kite in the sky.
https://live.staticflickr.com/1674/25943327232_04bc637111_f.jpg	building	Merchant lofts building is clearly labeled here, it is a red brick building with blue edged paned windows on a street corner.
https://live.staticflickr.com/3131/2762835900_7f991c9c70_o.jpg	what they are doing	Atop a building cranes are visible, this indicates building is going on atop it.  The cranes are several, indicating a large building project, likely erection atop the form that is there.
https://live.staticflickr.com/476/19755337611_8ede7e0130_f.jpg	location	The image is set in the outdoors in an area that appears to situate within a remote type of location based on the lack of existence of any city beyond the various hut formations pictured.
https://live.staticflickr.com/4122/4768038945_7244a2e394_k.jpg	arthitecture	The unit is entirely dome or curved shaped with no straight walls or ceiling. It appears to look like a very long tunnel.
https://live.staticflickr.com/4378/35560721843_0209c0d9ab_f.jpg	monuments	A stylized monument is visible in what seems like a courtyard. This has a sort of cross atop it which indicates it is a sort of monument with religious theme, perhaps similar to a gravestone.
https://live.staticflickr.com/7410/27755772445_a7b1555498_f.jpg	art	A black and white image of a girl standing under an umbrella with rain falling around her is painted on the side wall of a building.
https://live.staticflickr.com/426/32250722406_bf9d25bb6d_o.jpg	location	The image is set outdoors at an early time of night where the sky is dark and only dimly lit over a vast downtown city that is filled with large buildings surrounding a large lake.
https://live.staticflickr.com/4117/4852410880_7404762db1_o.jpg	what they are doing	A group of people in a sort of lineup that encircles a blacked floor in a curtained space indicates they are members of a theater group. A stage is often darkly colored with curtains.
https://live.staticflickr.com/5751/22045223612_f36680b665_f.jpg	weather	The sun appears to be just rising because you can still see stars in the sky. It is a beautiful summer sunny morning and there are only a few clouds in the bright blue sky.
https://live.staticflickr.com/4081/4757109605_b8b9e9f5e0_o.jpg	landscape	The area seems to be a field with lots of weeds, wild plants, grass, and bushes.
https://live.staticflickr.com/764/32289746711_965d11fd8d_o.jpg	arthitecture	The whole venue is made of glass and lots of steel beams. The ceiling is high and allows lots of natural light to come in.
https://live.staticflickr.com/2746/4079047396_54379f8d08_k.jpg	location	This is in the middle of a bridge at a marina where many boats are parked.  Several tall buildings are in the background.
https://live.staticflickr.com/8475/8415172886_75eefeff93_o.jpg	building	The image is captured in the middle of a multi-story building's courtyard or square, where the building featured surrounds the stone paved area on all sides.
https://live.staticflickr.com/65535/48653259097_b995a5a989_o.jpg	corridor	The area is the entryway leading inside a bigger building. There are steps that lead into the building with a huge entryway for people to stand and wait.
https://live.staticflickr.com/4232/35285719040_04757841d8_f.jpg	lake	The image captures an outdoor setting featuring a large lake that is situated in the middle of a forest of trees in the valley of mountains.
https://live.staticflickr.com/8550/8750721461_7db65436c0_f.jpg	building	The side of the two story is painted white, and has lots of windows on both levels. It can be an apartment or hotel.
https://live.staticflickr.com/303/18742027489_73c36906b2_o.jpg	building	Buildings, some appearing to be hotels or apartments and others stores surround the interior courtyard type area made of concrete.
https://live.staticflickr.com/7251/7596010812_15c1ddde41_b.jpg	building	It is a very run down old two story building made of gray bricks on one side and again on the other side, with a cement parking space in between them.
https://live.staticflickr.com/4263/35037047426_0736d26f13_o.jpg	furniture	There is a wooden bench facing the water. It looks rather old and worn down.
https://live.staticflickr.com/6137/5939638170_b40d71bfbc_o.jpg	trees	Several trees with sparse foliage that is green, light gray bark and some dying branches is seen. The trees appear to be slightly unhealthy.
https://live.staticflickr.com/767/21902467876_c5c4a83dff_4k.jpg	building	A public social place known as a bar or tavern; has an area for sitting and ordering drink, a pool table
https://live.staticflickr.com/65535/50518666031_1a39aa7a6b_h.jpg	location	The image is set from the raised viewpoint of a large, well manicured grassy plain that is overlooking the oceans waves that are crashing against the coastline below it.
https://live.staticflickr.com/2142/3638946821_deacd13e75_o.jpg	weather	The image is set on a beautiful day in the outdoors where the sun can be seen illuminating the definition of fluffy white clouds that form across the blue sky.
